Image Name,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral
156.jpg,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.0
157.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
158.jpg,0.1,0.3,0.4,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.2,0.0
159.jpg,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
160.jpg,0.0,0.0,0.5,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
161.jpg,0.0,0.182,0.091,0.182,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.182,0.091,0.0,0.182,0.0,0.0,0.0,0.182,0.0
162.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.0
163.jpg,0.051,0.0,0.215,0.013,0.013,0.114,0.025,0.013,0.19,0.304,0.025,0.114,0.025,0.013,0.051,0.0,0.063,0.253,0.051,0.101
164.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.3,0.0
165.jpg,0.0,0.182,0.091,0.091,0.0,0.091,0.455,0.0,0.091,0.0,0.091,0.091,0.0,0.091,0.364,0.091,0.091,0.091,0.273,0.0
166.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
167.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
168.jpg,0.03,0.269,0.104,0.239,0.09,0.284,0.418,0.015,0.104,0.03,0.045,0.0,0.119,0.06,0.179,0.313,0.0,0.045,0.06,0.0
169.jpg,0.0,0.017,0.267,0.033,0.033,0.16699999999999998,0.15,0.017,0.033,0.05,0.067,0.033,0.067,0.05,0.067,0.067,0.017,0.5,0.017,0.0
170.jpg,0.0,0.1,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0
171.jpg,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.455,0.091,0.091
172.jpg,0.0,0.0,0.091,0.0,0.182,0.0,0.182,0.0,0.455,0.091,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.273,0.182,0.0
173.jpg,0.17600000000000002,0.059,0.059,0.118,0.118,0.17600000000000002,0.118,0.118,0.412,0.118,0.235,0.235,0.059,0.118,0.118,0.118,0.059,0.235,0.059,0.0
174.jpg,0.0,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.091,0.364,0.0
175.jpg,0.0,0.0,0.091,0.0,0.0,0.0,0.182,0.0,0.364,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0
176.jpg,0.0,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.0,0.2
177.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0
178.jpg,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.091,0.273,0.091,0.364,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.455,0.0
179.jpg,0.091,0.0,0.182,0.091,0.0,0.0,0.091,0.091,0.182,0.182,0.0,0.182,0.0,0.091,0.0,0.0,0.0,0.545,0.364,0.0
180.jpg,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.636,0.182,0.182,0.091,0.0,0.0,0.091,0.0,0.0,0.091,0.545,0.0
181.jpg,0.0,0.091,0.364,0.0,0.091,0.0,0.091,0.091,0.182,0.091,0.091,0.182,0.0,0.091,0.0,0.0,0.091,0.182,0.0,0.0
182.jpg,0.0,0.083,0.083,0.0,0.0,0.0,0.25,0.083,0.083,0.083,0.083,0.083,0.25,0.333,0.417,0.0,0.0,0.083,0.083,0.0
183.jpg,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0
184.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.3,0.0
185.jpg,0.0,0.0,0.16699999999999998,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.0,0.0,0.083,0.0,0.16699999999999998,0.0,0.0,0.417,0.0,0.0
186.jpg,0.0,0.0,0.214,0.0,0.0,0.214,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.071,0.071,0.35700000000000004,0.0,0.0
187.jpg,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
188.jpg,0.077,0.154,0.385,0.231,0.154,0.077,0.077,0.154,0.5379999999999999,0.154,0.077,0.154,0.077,0.077,0.077,0.077,0.077,0.154,0.308,0.0
189.jpg,0.0,0.071,0.14300000000000002,0.0,0.0,0.14300000000000002,0.643,0.0,0.071,0.071,0.071,0.0,0.0,0.0,0.0,0.071,0.0,0.214,0.071,0.0
190.jpg,0.0,0.273,0.182,0.364,0.273,0.091,0.091,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.364,0.0
191.jpg,0.0,0.2,0.2,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,0.1,0.0
192.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0
193.jpg,0.0,0.091,0.0,0.273,0.0,0.0,0.0,0.182,0.0,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.0
194.jpg,0.071,0.14300000000000002,0.214,0.071,0.071,0.071,0.071,0.071,0.214,0.28600000000000003,0.214,0.35700000000000004,0.071,0.071,0.071,0.071,0.071,0.214,0.35700000000000004,0.0
195.jpg,0.0,0.0,0.5,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
196.jpg,0.0,0.0,0.2,0.4,0.0,0.2,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.1,0.0
197.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
198.jpg,0.0,0.0,0.4,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0
199.jpg,0.071,0.071,0.429,0.071,0.071,0.28600000000000003,0.14300000000000002,0.071,0.071,0.071,0.071,0.214,0.071,0.071,0.071,0.071,0.071,0.5,0.071,0.0
200.jpg,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.455,0.273,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.455,0.0
201.jpg,0.0,0.0,0.333,0.0,0.0,0.133,0.0,0.0,0.133,0.133,0.0,0.133,0.0,0.0,0.067,0.0,0.067,0.4,0.0,0.0
202.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.7,0.2,0.0,0.1,0.4,0.0
203.jpg,0.053,0.0,0.093,0.027000000000000003,0.0,0.013,0.0,0.067,0.76,0.44,0.053,0.24,0.027000000000000003,0.0,0.013,0.0,0.027000000000000003,0.04,0.16,0.0
204.jpg,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.3,0.0,0.1
205.jpg,0.0,0.2,0.4,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0
206.jpg,0.028,0.042,0.155,0.014,0.042,0.07,0.099,0.042,0.423,0.211,0.028,0.141,0.085,0.085,0.113,0.014,0.042,0.113,0.042,0.0
207.jpg,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0
208.jpg,0.013,0.052000000000000005,0.26,0.026,0.078,0.16899999999999998,0.221,0.013,0.026,0.013,0.013,0.026,0.104,0.039,0.16899999999999998,0.026,0.013,0.429,0.039,0.0
209.jpg,0.0,0.0,0.083,0.0,0.083,0.16699999999999998,0.25,0.0,0.083,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0
210.jpg,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.4,0.0,0.0
211.jpg,0.1,0.0,0.3,0.1,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0
212.jpg,0.07,0.0,0.099,0.028,0.014,0.0,0.0,0.028,0.465,0.29600000000000004,0.16899999999999998,0.155,0.0,0.0,0.07,0.0,0.014,0.113,0.225,0.0
213.jpg,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1
214.jpg,0.0,0.0,0.182,0.0,0.0,0.091,0.182,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.273,0.0,0.0
215.jpg,0.091,0.0,0.364,0.0,0.0,0.182,0.091,0.091,0.091,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.545,0.0,0.0
216.jpg,0.091,0.0,0.273,0.0,0.091,0.0,0.0,0.091,0.182,0.091,0.0,0.182,0.0,0.0,0.0,0.091,0.091,0.364,0.091,0.091
217.jpg,0.0,0.083,0.083,0.0,0.0,0.0,0.16699999999999998,0.0,0.417,0.333,0.0,0.0,0.083,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0
218.jpg,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.5,0.2,0.0
219.jpg,0.1,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
220.jpg,0.0,0.3,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.2,0.0,0.2,0.2,0.0
221.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.3,0.1,0.0
222.jpg,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0,0.364,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.091
223.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
224.jpg,0.0,0.0,0.111,0.111,0.0,0.0,0.111,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.111
225.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.308,0.154,0.308,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.0
226.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
227.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
228.jpg,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0
229.jpg,0.0,0.0,0.091,0.0,0.091,0.182,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.273,0.0
230.jpg,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.5,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.0
231.jpg,0.083,0.0,0.16699999999999998,0.0,0.0,0.16699999999999998,0.083,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.417,0.0,0.083
232.jpg,0.0,0.182,0.091,0.0,0.0,0.273,0.455,0.091,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.364,0.0
233.jpg,0.0,0.0,0.083,0.0,0.16699999999999998,0.333,0.16699999999999998,0.083,0.083,0.083,0.083,0.0,0.083,0.0,0.083,0.0,0.0,0.583,0.083,0.0
234.jpg,0.091,0.091,0.0,0.0,0.091,0.0,0.273,0.182,0.0,0.182,0.091,0.0,0.0,0.0,0.636,0.273,0.0,0.0,0.273,0.0
235.jpg,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0
236.jpg,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.636,0.364,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0
237.jpg,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0
238.jpg,0.0,0.083,0.16699999999999998,0.0,0.0,0.0,0.25,0.0,0.083,0.25,0.0,0.0,0.333,0.0,0.16699999999999998,0.083,0.0,0.25,0.16699999999999998,0.0
239.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
240.jpg,0.049,0.012,0.37,0.025,0.012,0.062,0.025,0.049,0.099,0.099,0.025,0.111,0.012,0.012,0.025,0.025,0.049,0.272,0.086,0.099
241.jpg,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.3,0.1,0.2,0.1,0.1,0.2,0.0,0.1,0.2,0.0,0.0
242.jpg,0.125,0.063,0.125,0.063,0.063,0.125,0.063,0.063,0.625,0.25,0.063,0.188,0.063,0.063,0.188,0.063,0.125,0.125,0.063,0.0
243.jpg,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0
244.jpg,0.0,0.0,0.25,0.0,0.083,0.16699999999999998,0.16699999999999998,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.083,0.333,0.0,0.0
245.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0
246.jpg,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.6,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
247.jpg,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3
248.jpg,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0
249.jpg,0.083,0.0,0.083,0.0,0.083,0.0,0.083,0.083,0.5,0.417,0.0,0.25,0.0,0.0,0.083,0.0,0.0,0.0,0.16699999999999998,0.0
250.jpg,0.0,0.0,0.2,0.0,0.1,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.3,0.1,0.4,0.2,0.0,0.2,0.1,0.0
251.jpg,0.0,0.0,0.2,0.0,0.1,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.4,0.0,0.0
252.jpg,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.2,0.3,0.3,0.1,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0
253.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0
254.jpg,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.9,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
255.jpg,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.0
256.jpg,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
257.jpg,0.0,0.1,0.3,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.0
258.jpg,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.8,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0
259.jpg,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.2,0.0,0.0
260.jpg,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
261.jpg,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0
262.jpg,0.0,0.0,0.364,0.0,0.0,0.091,0.182,0.0,0.0,0.091,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0
263.jpg,0.041,0.0,0.149,0.27,0.054000000000000006,0.041,0.054000000000000006,0.081,0.243,0.081,0.014,0.17600000000000002,0.041,0.068,0.041,0.014,0.014,0.081,0.405,0.0
264.jpg,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
265.jpg,0.0,0.364,0.0,0.091,0.273,0.273,0.636,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.182,0.182,0.0,0.0,0.0,0.0
266.jpg,0.0,0.182,0.182,0.091,0.091,0.091,0.273,0.0,0.182,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0
267.jpg,0.0,0.1,0.2,0.0,0.0,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0
268.jpg,0.1,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.7,0.0,0.0
269.jpg,0.0,0.0,0.091,0.0,0.091,0.091,0.091,0.0,0.273,0.273,0.0,0.091,0.0,0.0,0.091,0.0,0.091,0.182,0.0,0.0
270.jpg,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.0
271.jpg,0.083,0.0,0.25,0.0,0.0,0.0,0.16699999999999998,0.083,0.083,0.25,0.0,0.0,0.0,0.083,0.417,0.0,0.0,0.16699999999999998,0.16699999999999998,0.0
272.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0
273.jpg,0.083,0.0,0.083,0.0,0.0,0.083,0.0,0.0,0.417,0.16699999999999998,0.75,0.25,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.0
274.jpg,0.0,0.0,0.231,0.0,0.0,0.154,0.0,0.0,0.077,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.077,0.385,0.0,0.0
275.jpg,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
276.jpg,0.03,0.015,0.104,0.0,0.03,0.015,0.119,0.0,0.104,0.09,0.0,0.06,0.254,0.015,0.597,0.03,0.0,0.06,0.03,0.0
277.jpg,0.182,0.091,0.273,0.091,0.0,0.0,0.0,0.182,0.182,0.182,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.091,0.818,0.0
278.jpg,0.0,0.0,0.273,0.091,0.0,0.0,0.0,0.091,0.364,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0
279.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.1
280.jpg,0.0,0.0,0.0,0.071,0.071,0.0,0.14300000000000002,0.14300000000000002,0.071,0.14300000000000002,0.14300000000000002,0.071,0.071,0.071,0.0,0.0,0.071,0.214,0.5710000000000001,0.0
281.jpg,0.16699999999999998,0.083,0.25,0.083,0.083,0.083,0.0,0.0,0.25,0.333,0.083,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.5,0.0
282.jpg,0.0,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1
283.jpg,0.1,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0
284.jpg,0.0,0.0,0.273,0.0,0.091,0.182,0.091,0.0,0.273,0.182,0.0,0.182,0.182,0.091,0.0,0.0,0.0,0.182,0.0,0.0
285.jpg,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.545,0.091,0.273,0.364,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0
286.jpg,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
287.jpg,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.0
288.jpg,0.0,0.091,0.182,0.0,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.091,0.0,0.0,0.182,0.0,0.182
289.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0
290.jpg,0.0,0.0,0.3,0.1,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0
291.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.4,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.0
292.jpg,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.4,0.1,0.0
293.jpg,0.154,0.077,0.231,0.0,0.077,0.0,0.154,0.0,0.308,0.385,0.154,0.0,0.077,0.077,0.077,0.0,0.0,0.077,0.308,0.0
294.jpg,0.0,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.2,0.2,0.0
295.jpg,0.0,0.16699999999999998,0.083,0.0,0.0,0.083,0.083,0.16699999999999998,0.5,0.16699999999999998,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.417,0.0
296.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
297.jpg,0.0,0.0,0.16699999999999998,0.0,0.0,0.083,0.083,0.083,0.16699999999999998,0.16699999999999998,0.0,0.16699999999999998,0.0,0.083,0.16699999999999998,0.0,0.083,0.0,0.16699999999999998,0.0
298.jpg,0.0,0.2,0.3,0.0,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
299.jpg,0.0,0.1,0.1,0.2,0.1,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.3,0.1,0.3,0.0,0.0,0.0,0.6,0.0
300.jpg,0.2,0.0,0.4,0.0,0.1,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.1,0.1,0.0
301.jpg,0.0,0.091,0.273,0.0,0.091,0.091,0.091,0.091,0.545,0.455,0.091,0.273,0.0,0.091,0.182,0.0,0.091,0.091,0.091,0.0
302.jpg,0.0,0.0,0.182,0.0,0.091,0.091,0.0,0.0,0.091,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.091
303.jpg,0.0,0.091,0.091,0.091,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.091,0.091,0.0,0.091,0.0,0.0,0.182,0.182,0.0
304.jpg,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.5,0.333,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
305.jpg,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.7,0.0,0.0
306.jpg,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
307.jpg,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0
308.jpg,0.0,0.0,0.5,0.1,0.1,0.0,0.2,0.0,0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0
309.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0
310.jpg,0.091,0.0,0.364,0.0,0.0,0.0,0.091,0.0,0.182,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0
311.jpg,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
312.jpg,0.067,0.067,0.133,0.067,0.067,0.067,0.067,0.133,0.667,0.4,0.133,0.133,0.133,0.133,0.067,0.067,0.133,0.2,0.067,0.0
313.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.636,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.0
